App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
pholser/junit-quickcheck,PropertiesWithExplicitGeneratorsTest_1798a5b104651e7ffc3e0f5b907fa81e703b39a5.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PropertiesWithExplicitGeneratorsTest_1798a5b104651e7ffc3e0f5b907fa81e703b39a5.java,,,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,26,0
pholser/junit-quickcheck,PropertyExhaustiveSampleSizeTest_30e31cb2a6ac2d4abb27c00c6537422453c6e8f8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PropertyExhaustiveSampleSizeTest_30e31cb2a6ac2d4abb27c00c6537422453c6e8f8.java,,,,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,3,0
pholser/junit-quickcheck,PropertyParameterConfigurationIsolationTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PropertyParameterConfigurationIsolationTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,,,,8,8,0,0,0,0,8,0,0,0,0,0,0,0,,,0,0,0,0,8,0
pholser/junit-quickcheck,PropertyTupleSampleSizeTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PropertyTupleSampleSizeTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,,,,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,3,0
pholser/junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SamplingButAlsoIncludingAGivenSetTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,,,,24,24,0,0,0,0,22,0,0,0,0,0,0,0,,,0,0,0,0,24,0
pholser/junit-quickcheck,SamplingOnlyFromAGivenSetTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SamplingOnlyFromAGivenSetTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,25,25,0,0,0,0,24,0,0,0,0,0,0,0,,,0,0,0,0,25,0
pholser/junit-quickcheck,ShrinkingTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ShrinkingTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,13,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,13,0
pholser/junit-quickcheck,UsualJUnitMachineryOnPropertyBasedTest_bcd691eb3ab220fecdb5f3078b9fd9630ecdfbfc.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UsualJUnitMachineryOnPropertyBasedTest_bcd691eb3ab220fecdb5f3078b9fd9630ecdfbfc.java,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,2,0
pholser/junit-quickcheck,UsualJUnitMachineryOnShrinkingPropertyBasedTest_e0e8aa7e2a3cf433320b9b976dbac762e8f4ee58.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UsualJUnitMachineryOnShrinkingPropertyBasedTest_e0e8aa7e2a3cf433320b9b976dbac762e8f4ee58.java,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
pholser/junit-quickcheck,UsualJUnitMachineryOnSubclassPropertyTest_52d9930485024738efd9e3bfa3b930b2c3b173ad.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UsualJUnitMachineryOnSubclassPropertyTest_52d9930485024738efd9e3bfa3b930b2c3b173ad.java,,,,1,1,0,0,0,0,1,0,0,3,0,1,0,0,,,0,3,0,0,4,0
pholser/junit-quickcheck,UsualJUnitMachineryOnTraitBasedPropertyTest_1a4f6ea96d37bdd3e6b3bfb19d330babfb2bc86b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UsualJUnitMachineryOnTraitBasedPropertyTest_1a4f6ea96d37bdd3e6b3bfb19d330babfb2bc86b.java,,,,1,1,0,0,0,0,1,0,0,3,0,1,0,0,,,0,3,0,0,4,0
pinterest/secor,FileReaderWriterFactoryTest_a4a9d24b3ec3f3f5bf31fc8419580e433dc662aa.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FileReaderWriterFactoryTest_a4a9d24b3ec3f3f5bf31fc8419580e433dc662aa.java,,,,9,0,0,0,0,0,4,0,0,0,0,0,0,0,,,0,4,0,0,4,0
prometheus/client_java,CustomMappingSampleBuilderTest_e11713f7c62f08a73bb987b7ecdfbd70c6b5e72b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CustomMappingSampleBuilderTest_e11713f7c62f08a73bb987b7ecdfbd70c6b5e72b.java,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,8,0
quarkusio/quarkus,CompilerFlagsTest_66a9a5ffd3c6bdfc6a77cd451415de96d82c12b5.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CompilerFlagsTest_66a9a5ffd3c6bdfc6a77cd451415de96d82c12b5.java,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
querydsl/querydsl,GenericExporterTest_7336708cd641fa605e47c67cf4660469db56a5ed.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\GenericExporterTest_7336708cd641fa605e47c67cf4660469db56a5ed.java,,,,5,0,0,0,0,0,3,0,0,0,0,0,0,0,,,0,4,0,4,4,0
querydsl/querydsl,SearchQueryTest_afaf3b38d7ced2dba0eba7bf33832a4f2c8410ee.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SearchQueryTest_afaf3b38d7ced2dba0eba7bf33832a4f2c8410ee.java,,,,16,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,11,0
rest-assured/rest-assured,LoggingIfValidationFailsTest_03f54dffa4eff8bc310520d577b0a1e29d8a7502.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\LoggingIfValidationFailsTest_03f54dffa4eff8bc310520d577b0a1e29d8a7502.java,,,,7,4,0,0,0,0,4,0,0,0,0,5,0,0,,,0,0,0,0,5,0
rest-assured/rest-assured,ResponseLoggingTest_f44d43b826a94eaa848a980d40f5bf75de21f3b6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ResponseLoggingTest_f44d43b826a94eaa848a980d40f5bf75de21f3b6.java,,,,4,1,0,0,0,0,1,0,0,0,0,2,0,0,,,0,0,0,0,2,0
rest-assured/rest-assured,WebTestClientSpecificationMergingTest_74304018dec2e65e8b150f9ca398803a598dc568.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\WebTestClientSpecificationMergingTest_74304018dec2e65e8b150f9ca398803a598dc568.java,,,,23,8,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,22,0
rest-assured/rest-assured,JsonPathTest_d3602d9a24e3bfef0c7367fe3c6f589b4147f0e7.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonPathTest_d3602d9a24e3bfef0c7367fe3c6f589b4147f0e7.java,,,,61,14,1,0,0,0,0,0,0,1,0,0,0,0,,,0,1,0,0,61,0
runelite/runelite,AssemblerTest_d8c67fa9b8c8e95d57cb43c9a731fcca108341f8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AssemblerTest_d8c67fa9b8c8e95d57cb43c9a731fcca108341f8.java,,,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,1,0,0,0,1,0
SAP/emobility-smart-charging,FuseTreeTest_423542cd8a12e07a8bd2861118fda5645e67f039.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FuseTreeTest_423542cd8a12e07a8bd2861118fda5645e67f039.java,,,,10,3,1,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,6,0
SAP/fosstars-rating-core,VulnerabilitiesFromOwaspDependencyCheckTest_d2e7cdd5369233cdbb8dcbd12e40a7847ddc0ae9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\VulnerabilitiesFromOwaspDependencyCheckTest_d2e7cdd5369233cdbb8dcbd12e40a7847ddc0ae9.java,,,,5,4,0,0,0,0,5,0,0,0,0,0,0,0,,,0,0,0,4,5,0
SAP/pair-distribution-app,DayPairsHelperTest_0be329d2897f6d5fbb634e46e0ef3d283282dc93.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DayPairsHelperTest_0be329d2897f6d5fbb634e46e0ef3d283282dc93.java,,,,47,29,4,0,0,0,0,35,0,1,0,0,0,0,,,0,0,0,0,39,0
SAP/scimono,GroupRequestTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\GroupRequestTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,,,,13,0,0,0,0,0,5,0,0,0,0,0,0,0,,,0,1,0,0,6,0
SAP/scimono,ResourcePageQueryTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ResourcePageQueryTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
SAP/scimono,SCIMResourceRequestInvocationTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SCIMResourceRequestInvocationTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,,,,19,4,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,4,0
SAP/scimono,SCIMResourceResponseHandlingTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SCIMResourceResponseHandlingTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,,,,17,7,0,0,0,0,10,0,0,0,0,0,0,0,,,0,0,0,0,12,0
SAP/scimono,UserRequestTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UserRequestTest_7487ec5c28c12469fd57980d9f810b9d357b6d81.java,,,,16,1,0,0,0,0,8,0,0,0,0,0,0,0,,,0,1,0,0,8,0
seata/seata,CollectionUtilsTest_0cad72eb425a38b2bff7a51244cd70d360e6d76b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CollectionUtilsTest_0cad72eb425a38b2bff7a51244cd70d360e6d76b.java,,,,7,7,0,0,0,0,0,0,0,0,0,1,0,0,,,2,0,0,0,7,0
Slimefun/Slimefun4,TestMaterialTagSetting_4b43cd6eaa60f784f19bbc7fcfaaced2128c3ad4.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TestMaterialTagSetting_4b43cd6eaa60f784f19bbc7fcfaaced2128c3ad4.java,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,0,0
snowflakedb/snowflake-jdbc,SnowflakeAzureClientTest_6356171fbf2b638802d5b71dd9990cb255b6a5aa.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SnowflakeAzureClientTest_6356171fbf2b638802d5b71dd9990cb255b6a5aa.java,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
sofastack/sofa-boot,DefaultLevelTest_081a24c240e6848372e34ad0b37cbe907dd19b63.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DefaultLevelTest_081a24c240e6848372e34ad0b37cbe907dd19b63.java,,,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,0,0,0,1,1,0
SonarSource/sonar-php,ExecutableLineVisitorTest_e4bbedc022b5347593e3ad1755d8a35f72300452.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExecutableLineVisitorTest_e4bbedc022b5347593e3ad1755d8a35f72300452.java,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,1,1,0
soot-oss/soot,TestDominance_23758df0ce8327bb414d982aeb325a4f5e83ccf8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TestDominance_23758df0ce8327bb414d982aeb325a4f5e83ccf8.java,,,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,3,0
spdx/tools,TestPackageSheet_1f593e1a45eec2825a85abf1c6dc9df125b9d794.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TestPackageSheet_1f593e1a45eec2825a85abf1c6dc9df125b9d794.java,,,,27,19,0,0,0,0,19,19,0,0,0,2,0,0,,,0,0,0,0,19,0
spring-projects/spring-data-cassandra,CriteriaUnitTests_8ffc5187508c40fb0e294b5936ecc9decc0ce192.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CriteriaUnitTests_8ffc5187508c40fb0e294b5936ecc9decc0ce192.java,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
spring-projects/spring-data-couchbase,MappingCouchbaseConverterTests_d8d249502d4f6f2a515ca7f35c4de572278a2b81.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MappingCouchbaseConverterTests_d8d249502d4f6f2a515ca7f35c4de572278a2b81.java,,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
spring-projects/spring-ws,SpringDigestPasswordValidationCallbackHandlerTest_14b02c8650b4270d406ee380e22b98c153fa5b9f.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SpringDigestPasswordValidationCallbackHandlerTest_14b02c8650b4270d406ee380e22b98c153fa5b9f.java,,,,7,3,0,0,0,0,4,4,0,0,0,0,0,0,,,0,0,0,0,5,0
stanfordnlp/CoreNLP,DirectedMultiGraphTest_c8909a9ef8fe22e1833dc36ac3a1ab7cc8d1ee1a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DirectedMultiGraphTest_c8909a9ef8fe22e1833dc36ac3a1ab7cc8d1ee1a.java,,,,28,21,2,0,0,0,0,0,0,9,0,0,0,0,,,15,2,0,0,25,0
stanfordnlp/CoreNLP,CollectionValuedMapTest_bf3f6ff0b3edcb5f331f7ac4120a31c4a5c752c9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CollectionValuedMapTest_bf3f6ff0b3edcb5f331f7ac4120a31c4a5c752c9.java,,,,5,3,2,0,0,0,0,0,0,0,0,1,0,0,,,2,0,0,0,5,0
stleary/JSON-java,JSONPointerTest_1be6ee31a7efdcb2bef76a6c025ba1bd84a21796.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JSONPointerTest_1be6ee31a7efdcb2bef76a6c025ba1bd84a21796.java,,,,34,3,1,0,0,0,4,0,0,0,4,5,0,0,,,0,0,0,0,33,0
stleary/JSON-java,XMLTest_8353b9c3f06239c2ffe5b8a39e67ffc72893f666.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\XMLTest_8353b9c3f06239c2ffe5b8a39e67ffc72893f666.java,,,,51,2,2,0,0,0,11,0,0,0,1,4,0,0,,,4,0,0,0,48,0
streamx-co/FluentJPA,FamilyTest_4faabd6739e53db9b98630e3e348d367c92e705f.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FamilyTest_4faabd6739e53db9b98630e3e348d367c92e705f.java,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,0
tbsalling/aismessages,NMEAMessageHandlerTest_2f262679303c660598070b0d269aacd59e4d1484.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\NMEAMessageHandlerTest_2f262679303c660598070b0d269aacd59e4d1484.java,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
Tencent/spring-cloud-tencent,Metadata2HeaderFeignInterceptorTest_dc2185df45a3cd8263874be1dfe3cc9d75abc96c.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\Metadata2HeaderFeignInterceptorTest_dc2185df45a3cd8263874be1dfe3cc9d75abc96c.java,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,1,0,2,0
TestingResearchIllinois/starts,WriterTest_76323ed1eb39bb7b4aea9797c9f081f3dd521ebd.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\WriterTest_76323ed1eb39bb7b4aea9797c9f081f3dd521ebd.java,,,,13,7,0,0,0,0,7,10,0,0,0,0,0,0,,,0,0,0,1,10,0
twilio/twilio-java,PolicyTest_795541f4332269de1138508068fd984e74fa79ac.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PolicyTest_795541f4332269de1138508068fd984e74fa79ac.java,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
undertow-io/undertow,SaveOriginalPostRequestTestCase_c33cf563c53d5d3fbb7742f1de9cd98d095cca0e.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SaveOriginalPostRequestTestCase_c33cf563c53d5d3fbb7742f1de9cd98d095cca0e.java,,,,5,2,0,0,0,0,2,0,2,0,0,0,0,0,,,2,0,0,0,2,0
undertow-io/undertow,AnnotatedEndpointTest_a0fe49611befa36bf867fd51d9dfde7038a9b3a8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AnnotatedEndpointTest_a0fe49611befa36bf867fd51d9dfde7038a9b3a8.java,,,,20,8,1,0,0,0,18,0,0,0,0,0,0,0,,,2,8,0,0,18,0
vaadin/flow,BeanValidatorTest_5957bf93ff6bab0c93b2d2744e5f7f7477141a4d.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\BeanValidatorTest_5957bf93ff6bab0c93b2d2744e5f7f7477141a4d.java,,,,13,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,11,0
vipshop/vjtools,JsonMapperTest_2d3ca35c3e23bfe754a20ad6dc782b34236aa2d0.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonMapperTest_2d3ca35c3e23bfe754a20ad6dc782b34236aa2d0.java,,,,6,4,1,0,0,0,2,0,0,2,0,0,0,0,,,1,1,0,0,6,0
vojtechhabarta/typescript-generator,EnumConstantsExtensionTest_0841f94c6a5e2de85e6323a51140a5e3b2934feb.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\EnumConstantsExtensionTest_0841f94c6a5e2de85e6323a51140a5e3b2934feb.java,,,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
vojtechhabarta/typescript-generator,EnumTest_0841f94c6a5e2de85e6323a51140a5e3b2934feb.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\EnumTest_0841f94c6a5e2de85e6323a51140a5e3b2934feb.java,,,,24,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,23,0
vojtechhabarta/typescript-generator,ImmutablesTest_37dfc78abcd1d9529edd3f77de274ed919f8c734.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ImmutablesTest_37dfc78abcd1d9529edd3f77de274ed919f8c734.java,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
wikidata/wikidata-toolkit,MwDumpFileProcessingTest_6ee1648d14f9529e49ea4ed628fab7297164bd85.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MwDumpFileProcessingTest_6ee1648d14f9529e49ea4ed628fab7297164bd85.java,,,,15,4,0,0,0,0,6,0,0,0,0,0,0,0,,,0,0,0,0,6,0
wikidata/wikidata-toolkit,DirectoryManagerFactoryTest_10f971105701e49dea8b470b3df966f64d68d370.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DirectoryManagerFactoryTest_10f971105701e49dea8b470b3df966f64d68d370.java,,,,4,2,0,0,0,0,4,0,0,0,0,0,0,0,,,0,0,0,0,4,0
wildfly/jboss-ejb-client,MixedModeServiceURLTestCase_9dfb059624eed9577be877255299d8f8283c5470.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MixedModeServiceURLTestCase_9dfb059624eed9577be877255299d8f8283c5470.java,,,,7,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
wildfly/wildfly,InitialContextFactoryTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\InitialContextFactoryTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,3,1,1,0,0,0,2,0,2,0,0,0,0,0,,,1,0,0,0,2,0
wildfly/wildfly,InitialContextTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\InitialContextTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
wildfly/wildfly,NamingContextTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\NamingContextTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,27,12,0,0,0,0,20,11,0,0,0,0,0,0,,,12,4,0,0,20,0
wildfly/wildfly,NamingEventCoordinatorTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\NamingEventCoordinatorTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,6,5,0,0,0,0,5,0,0,0,0,0,0,0,,,0,0,0,0,5,0
wildfly/wildfly,ObjectFactoryTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ObjectFactoryTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,5,2,0,0,0,0,2,1,0,0,0,0,0,0,,,0,0,0,0,2,0
wildfly/wildfly,ServiceBasedNamingStoreTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ServiceBasedNamingStoreTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,12,7,1,0,0,0,8,8,0,0,0,0,0,0,,,2,0,0,0,8,0
wildfly/wildfly,NamingSubsystemTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\NamingSubsystemTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,11,0,1,0,0,0,6,0,0,0,0,0,0,0,,,0,5,1,0,6,0
wildfly/wildfly,WritableServiceBasedNamingStoreTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\WritableServiceBasedNamingStoreTestCase_3a83b7b52340090678bbf60b0bb96725470f2813.java,,,,15,3,1,0,0,0,12,10,0,0,0,0,0,0,,,3,0,0,0,12,0
wildfly/wildfly,UndertowSubsystem100TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem100TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem110TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem110TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,5,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,2,0,0,2,0
wildfly/wildfly,UndertowSubsystem30TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem30TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem31TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem31TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem40TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem40TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem50TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem50TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem60TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem60TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem70TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem70TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem80TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem80TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly,UndertowSubsystem90TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UndertowSubsystem90TestCase_d2ec064d715d7aaab7035a4493912cb324170214.java,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,1,0
wildfly/wildfly-core,HelpSupportTestCase_ff32351070a4e979da5da1d3b596fbeb8a918bd0.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\HelpSupportTestCase_ff32351070a4e979da5da1d3b596fbeb8a918bd0.java,,,,12,0,5,0,0,0,5,0,0,0,0,0,0,0,,,0,5,3,0,5,0
